,epochs,beta,lr,total_loss,RCE_mol_loss,RCE_prop_loss,KLD_loss,total_loss_te,RCE_mol_loss_te,RCE_prop_loss_te,KLD_loss_te
0,1,0.02,3.088161777508183e-07,46.88734531402588,40.893927574157715,0.0,299.6708755493164,,,,
1,1,0.02,6.176323555016366e-07,41.19848585128784,35.45450210571289,0.0,287.1991767883301,,,,
2,1,0.02,9.264485332524549e-07,47.109848976135254,41.08639049530029,0.0,301.17293548583984,,,,
3,1,0.02,1.2352647110032732e-06,37.37341870759663,32.33165018182052,0.0,252.0884431537829,,,,
4,1,0.02,1.5440808887540917e-06,48.18877878496724,42.14580215946321,0.0,302.1488273374496,,,,
5,1,0.02,1.8528970665049098e-06,45.586121559143066,39.7011923789978,0.0,294.24648666381836,,,,
6,1,0.02,2.1617132442557283e-06,41.21144283519072,35.74228533576517,0.0,273.4578498391544,,,,
7,1,0.02,2.4705294220065464e-06,37.33605642879711,32.003673777860755,0.0,266.61912626378677,,,,
8,1,0.02,2.779345599757365e-06,39.67443937413833,34.21217346191406,0.0,273.11327406939336,,,,
9,1,0.02,3.0881617775081834e-06,39.28473459879557,34.00848248799642,0.0,263.8125935872396,,,,
10,1,0.02,3.3969779552590015e-06,39.71328642874053,34.1585693359375,0.0,277.73587313565343,,,,
11,1,0.02,3.7057941330098196e-06,45.70580851236979,39.79428304036458,0.0,295.5762898763021,,,,
12,1,0.02,4.014610310760638e-06,36.57361562628495,31.681515743857936,0.0,244.60501259251646,,,,
13,1,0.02,4.323426488511457e-06,39.10905408859253,33.482250690460205,0.0,281.3401679992676,,,,
14,1,0.02,4.632242666262275e-06,41.83571672439575,36.12237310409546,0.0,285.6671905517578,,,,
15,1,0.02,4.941058844013093e-06,37.028054809570314,31.720154680524555,0.0,265.39503696986606,,,,
16,1,0.02,5.249875021763911e-06,43.440826416015625,37.949656631007336,0.0,274.55853086529356,,,,
17,1,0.02,5.55869119951473e-06,43.28909394235322,37.70398642800071,0.0,279.2553969874526,,,,
18,1,0.02,5.867507377265548e-06,36.514124277475716,31.48009222906989,0.0,251.70158097550674,,,,
19,1,0.02,6.176323555016367e-06,38.29322858537947,33.08384660993303,0.0,260.46912667410714,,,,
20,1,0.02,6.4851397327671845e-06,33.53463263260691,28.77556529798006,0.0,237.9533466539885,,,,
21,1,0.02,6.793955910518003e-06,40.158780005670366,34.627467986076105,0.0,276.5655950730847,,,,
22,1,0.02,7.1027720882688215e-06,31.565671539306642,27.022323608398438,0.0,227.16742248535155,,,,
23,1,0.02,7.411588266019639e-06,38.388284122242645,33.21725104836857,0.0,258.55164292279414,,,,
24,1,0.02,7.720404443770459e-06,39.20388445172991,33.984805297851565,0.0,260.9539725167411,,,,
25,1,0.02,8.029220621521276e-06,40.837727864583336,35.45706407951586,0.0,269.03324751420456,,,,
26,1,0.02,8.338036799272096e-06,33.50928336695621,28.67087032920436,0.0,241.92062859786185,,,,
27,1,0.02,8.646852977022913e-06,38.20407890551018,32.87697901870265,0.0,266.35501376065343,,,,
28,1,0.02,8.955669154773731e-06,34.026915196010044,28.975072370256697,0.0,252.59212472098216,,,,
29,1,0.02,9.079195625874058e-06,34.026915196010044,28.975072370256697,0.0,252.59212472098216,40.874368267059324,40.74103187561035,0.0,6.6668165588378905
30,2,0.04,9.388011803624876e-06,13.905546690288343,13.671518225418893,0.0,5.850712625603927,,,,
31,2,0.04,9.696827981375695e-06,14.35071325302124,14.159400939941406,0.0,4.782809734344482,,,,
32,2,0.04,1.0005644159126515e-05,13.35952870986041,13.229573642506319,0.0,3.248876739950741,,,,
33,2,0.04,1.0314460336877332e-05,12.7379150390625,12.631803750991821,0.0,2.6527854204177856,,,,
34,2,0.04,1.062327651462815e-05,11.663544760810005,11.578735775417751,0.0,2.1202237606048584,,,,
35,2,0.04,1.093209269237897e-05,12.323260539286846,12.252919171307537,0.0,1.758531699309478,,,,
36,2,0.04,1.1240908870129787e-05,12.357616097586495,12.300593784877233,0.0,1.4255558013916017,,,,
37,2,0.04,1.1549725047880606e-05,12.467663933249082,12.418358971090878,0.0,1.2326210246366613,,,,
38,2,0.04,1.1858541225631424e-05,9.865907880995008,9.82829369439019,0.0,0.9403587447272407,,,,
