,epochs,beta,lr,total_loss,RCE_mol_loss,RCE_prop_loss,KLD_loss,total_loss_te,RCE_mol_loss_te,RCE_prop_loss_te,KLD_loss_te
2081,1,0.02,0.00043315133250306816,39.29463849748884,39.06941550118582,0.0,11.261148588997978,,,,
2082,1,0.02,0.000433047347065847,31.44659685407366,31.22406703404018,0.0,11.12648048400879,,,,
2083,1,0.02,0.0004329434364831716,35.74959124940814,35.61196714459044,0.0,6.8812103271484375,,,,
2084,1,0.02,0.0004328396006652773,37.025933101259426,36.816932941305225,0.0,10.449991686590787,,,,
2085,1,0.02,0.00043273583952255066,37.10423605782645,36.94856807163784,0.0,7.78338268824986,,,,
2086,1,0.02,0.00043263215296552795,33.388223984662226,33.222898595473346,0.0,8.26626979603487,,,,
2087,1,0.02,0.00043252854090489575,34.392133712768555,34.061707496643066,0.0,16.521307468414307,,,,
2088,1,0.02,0.0004324250032514901,36.778560892740884,36.65789693196614,0.0,6.033212979634603,,,,
2089,1,0.02,0.00043232153991629667,35.00475565592448,34.84062194824219,0.0,8.206654485066732,,,,
2090,1,0.02,0.0004322181508104499,32.954182942708336,32.83175427985914,0.0,6.121447187481505,,,,
2091,1,0.02,0.0004321148358452329,33.77738332748413,33.534645557403564,0.0,12.13687014579773,,,,
2092,1,0.02,0.0004320115949320774,37.678306579589844,37.45515645345052,0.0,11.157507069905598,,,,
2093,1,0.02,0.00043190842798256285,36.77440694173177,36.56000010172526,0.0,10.720352681477864,,,,
2094,1,0.02,0.00043180533490841676,37.84956309000651,37.694392395019534,0.0,7.758551661173502,,,,
2095,1,0.02,0.0004317023156215138,30.46669624947213,30.32161403346706,0.0,7.254092448466533,,,,
2096,1,0.02,0.00043159937003387595,34.04982096354167,33.920231119791666,0.0,6.479515584309896,,,,
2097,1,0.02,0.0004314964980576718,34.233238697052,34.022966384887695,0.0,10.513602018356323,,,,
2098,1,0.02,0.0004313936996052165,35.9334774017334,35.710474491119385,0.0,11.150151252746582,,,,
2099,1,0.02,0.0004312909745889714,33.95368480682373,33.69545888900757,0.0,12.911322593688965,,,,
2100,1,0.02,0.00043118832292154366,34.358044942220054,34.065103149414064,0.0,14.64709103902181,,,,
2101,1,0.02,0.0004310857445156859,33.28523901737098,33.00661306670218,0.0,13.931290366432883,,,,
2102,1,0.02,0.0004309832392842961,35.90568958629262,35.75014518968987,0.0,7.777244452274207,,,,
2103,1,0.02,0.00043088080714041697,33.55612766041475,33.39217286951401,0.0,8.197760974659639,,,,
2104,1,0.02,0.00043077844799723603,34.8071530249811,34.63060588221396,0.0,8.827366982736896,,,,
2105,1,0.02,0.00043067616176808494,35.846557181222096,35.70355442592076,0.0,7.150134985787528,,,,
2106,1,0.02,0.00043057394836643943,37.5254195640827,37.28153149834995,0.0,12.194405917463632,,,,
2107,1,0.02,0.0004304718077059188,32.9061279296875,32.720379916104406,0.0,9.287405996611625,,,,
2108,1,0.02,0.0004303697397002859,35.94684549967448,35.78619537353516,0.0,8.03250109354655,,,,
2109,1,0.02,0.0004302677442634464,36.502203172253026,36.33800481980847,0.0,8.209922175253592,,,,
2110,1,0.02,0.000430165821309449,38.803010668073384,38.643296922956196,0.0,7.985705511910575,,,,
2111,1,0.02,0.00043006397075248464,35.060463968912764,34.870538330078126,0.0,9.496297073364257,,,,
2112,1,0.02,0.0004299621925068865,32.84166268741383,32.733752979951745,0.0,5.395472189959357,,,,
2113,1,0.02,0.00042986048648712967,33.964009438791585,33.807629985194055,0.0,7.818964742845105,,,,
2114,1,0.02,0.00042975885260783056,37.49019912193562,37.37090853987069,0.0,5.96452285503519,,,,
2115,1,0.02,0.0004296572907837472,37.636592610677084,37.42189229329427,0.0,10.735012690226236,,,,
2116,1,0.02,0.0004295558009297782,36.74634838104248,36.5534725189209,0.0,9.643808245658875,,,,
2117,1,0.02,0.0004294543829609631,39.717049960432384,39.55324580751616,0.0,8.190225140801791,,,,
2118,1,0.02,0.00042935303679248144,36.631294988816784,36.49326545961441,0.0,6.901476829282699,,,,
2119,1,0.02,0.00042925176233965317,35.219655990600586,35.06126403808594,0.0,7.919591426849365,,,,
2120,1,0.02,0.00042915055951793795,35.363868713378906,35.19920349121094,0.0,8.233256578445435,,,,
2121,1,0.02,0.0004290494282429346,33.245538330078126,33.01090087890625,0.0,11.731858698527018,,,,
2122,1,0.02,0.0004289483684303814,36.47867136988147,36.09342272528286,0.0,19.262432756095098,,,,
2123,1,0.02,0.00042884737999615536,39.38156480055589,39.0691164456881,0.0,15.622420090895433,,,,
2124,1,0.02,0.00042874646285627217,31.494933184455423,31.309813555549173,0.0,9.255964279174805,,,,
2125,1,0.02,0.00042864561692688557,34.923739433288574,34.77152490615845,0.0,7.610741376876831,,,,
2126,1,0.02,0.0004285448421242875,37.23897210482893,37.01643950363685,0.0,11.12664794921875,,,,
2127,1,0.02,0.00042844413836490763,34.53053431357107,34.29637933546497,0.0,11.707753458330709,,,,
2128,1,0.02,0.0004283435055653129,34.57713859311996,34.36603176978327,0.0,10.555384420579479,,,,
2129,1,0.02,0.0004282429436422073,32.776783798680164,32.51748426032789,0.0,12.964964548746744,,,,
2130,1,0.02,0.00042814245251243183,34.59851837158203,34.40756072998047,0.0,9.54788449605306,,,,
2131,1,0.02,0.0004280420320929639,34.93540610036543,34.70210512222782,0.0,11.665056720856697,,,,
2132,1,0.02,0.0004279416823009172,35.39005126953125,35.193912760416666,0.0,9.806946309407552,,,,
2133,1,0.02,0.00042784140305354143,34.37954434481534,34.19179650508996,0.0,9.387390425710967,,,,
2134,1,0.02,0.0004277411942682218,39.867950948079425,39.676004536946614,0.0,9.597285334269205,,,,
2135,1,0.02,0.00042764105586247923,38.1545462772764,37.979895229997304,0.0,8.732530791183997,,,,
2136,1,0.02,0.0004275409877539693,35.741082027040676,35.58827472555226,0.0,7.6403874364392514,,,,
2137,1,0.02,0.0004274409898604827,34.08511260061553,33.8905722878196,0.0,9.72705228400953,,,,
2138,1,0.02,0.0004273410620999446,33.03143556656376,32.844102921024444,0.0,9.36663338445848,,,,
2139,1,0.02,0.0004272412043904146,34.84261592741935,34.728355653824345,0.0,5.713002112603957,,,,
2140,1,0.02,0.00042714141665008577,34.28534088134766,34.14669138590495,0.0,6.932473627726237,,,,
2141,1,0.02,0.00042704169879728536,32.12807846069336,31.903077602386475,0.0,11.250021934509277,,,,
2142,1,0.02,0.00042694205075047374,36.929829915364586,36.66934814453125,0.0,13.024095662434895,,,,
2143,1,0.02,0.0004268424724282446,35.30874171401515,35.04112058697325,0.0,13.381023406982422,,,,
2144,1,0.02,0.00042674296374932435,34.97608898532006,34.729568973664314,0.0,12.326002059444304,,,,
2145,1,0.02,0.00042664352463257196,34.975936397429436,34.65550281155494,0.0,16.021705873550907,,,,
2146,1,0.02,0.0004265441549969788,32.579960678562976,32.38127136230469,0.0,9.934461651426373,,,,
2147,1,0.02,0.00042644485476166813,35.25944366455078,35.147176106770836,0.0,5.61336669921875,,,,
2148,1,0.02,0.000426345623845895,32.12553775671756,31.950962875828598,0.0,8.728756760105941,,,,
2149,1,0.02,0.000426246462169046,32.6446621056759,32.467348503343985,0.0,8.865688439571496,,,,
2150,1,0.02,0.0004261473696506387,33.221866607666016,33.0201153755188,0.0,10.08755099773407,,,,
2151,1,0.02,0.00042604834621032175,32.52101690118963,32.26133173162287,0.0,12.984269922429865,,,,
2152,1,0.02,0.0004259493917678745,33.680982528194306,33.46761149744834,0.0,10.66855941280242,,,,
2153,1,0.02,0.00042585050624320645,32.00411333356585,31.78258274623326,0.0,11.076529693603515,,,,
2154,1,0.02,0.0004257516895563573,32.17356648164637,31.937422359690945,0.0,11.807193195118623,,,,
2155,1,0.02,0.0004256529416274966,34.18117094039917,33.944674491882324,0.0,11.824808835983276,,,,
2156,1,0.02,0.00042555426237692344,33.715032762096776,33.457618467269405,0.0,12.870733199581023,,,,
2157,1,0.02,0.0004254556517250661,35.10374056908392,35.00390231224798,0.0,4.991951480988534,,,,
2158,1,0.02,0.0004253571095924821,30.188726806640624,30.021160888671876,0.0,8.378293827601842,,,,
2159,1,0.02,0.0004252586358998573,34.15242545835434,33.973475794638354,0.0,8.947502874558971,,,,
2160,1,0.02,0.00042516023056800653,33.541606426239014,33.39303922653198,0.0,7.428349018096924,,,,
2161,1,0.02,0.00042506189351787245,36.246871456023186,36.00214410597278,0.0,12.236362703384891,,,,
2162,1,0.02,0.0004249636246705257,34.754157002766924,34.5918690999349,0.0,8.114382139841716,,,,
2163,1,0.02,0.00042486542394716483,31.356458921690244,31.157055829022383,0.0,9.970168448783255,,,,
2164,1,0.02,0.00042476729126911554,34.63935113722278,34.43446596207157,0.0,10.24427863090269,,,,
2165,1,0.02,0.00042466922655783084,39.89453282849542,39.6184292497306,0.0,13.805208140406116,,,,
